mean,std,skew,kurt,label
1.876174,9.235993,0.016707,4.078770,2
1.872627,9.210920,-0.168963,4.331320,2
2.199262,9.481657,0.051457,4.110061,2
2.076346,9.286498,0.160742,4.701700,2
2.175642,9.174448,0.315376,3.782235,2
1.996958,9.048367,-0.092533,5.760476,2
2.025026,9.032906,-0.064108,4.588936,2
2.239837,10.274864,1.014468,11.469788,2
2.165088,9.289186,0.135977,3.850430,2
2.653794,9.061085,0.179246,4.568486,2
2.230816,9.229636,0.198565,4.588636,2
2.586257,9.364346,0.255766,4.292126,2
2.629744,8.906387,0.189298,3.795402,2
2.115773,9.176398,0.305399,4.497241,2
2.337227,9.077526,0.241134,4.815443,2
2.037082,8.834529,0.338192,4.919601,2
2.947685,9.429918,0.343837,3.860715,2
2.118869,9.198301,0.158370,4.217581,2
2.876601,8.867061,0.341278,4.489255,2
2.540720,9.585036,0.146544,4.005465,2
2.077637,9.186061,-0.025438,4.409950,2
2.631200,8.648540,0.154285,4.051904,2
2.678746,9.048403,-0.035217,4.149636,2
2.796352,9.045066,0.012979,4.863969,2
2.808879,9.252444,0.014284,4.339479,2
2.602495,9.364311,0.086898,4.460383,2
2.946578,9.521906,0.349396,5.020645,2
2.714873,9.255061,-0.018396,4.852367,2
2.910636,8.875005,0.234924,4.391069,2
2.402303,9.048860,0.479007,4.457132,2
2.384179,9.317361,0.143543,4.460728,2
2.377597,9.101670,0.006438,4.566590,2
2.528664,8.943622,0.082955,4.764317,2
3.104964,9.240364,0.233427,4.669933,2
2.543508,8.974355,0.232886,4.862864,2
2.798935,9.825821,0.782674,7.611904,2
2.346966,9.099618,0.029270,4.178310,2
2.681063,9.099115,0.395161,4.211845,2
2.067728,8.958212,0.302180,4.414595,2
2.672288,8.668181,0.070415,4.943159,2
2.547998,8.754214,0.136166,4.459953,2
2.612747,8.550525,0.123393,4.020002,2
2.309588,9.308409,-0.173149,4.084635,2
